Coefficient of current liquidity;Quick liquidity ratio;Absolute liquidity ratio;Receivables  turnover ratio;Turnover ratio of funds;Ratio of own and borrowed funds;Ratio of own working capital;Coefficient of autonomy;Degree of solvency in current liabilities;Return on net assets by net profit;Profitability;Profitability of sales;Failure
1,623068953;1,374909844;0,360838012;3,261430711;1,799887587;1,498759582;0,38388323;0,400198565;4,933642287;0,268233186;0,355974414;0,055624805;0
0,633285404;0,555470454;0,149699638;3,310435826;1,83837259;-2,72517619;-0,5886207;-0,57965094;9,67200419;0,928149321;0,919118946;-0,106423747;1
1,569510243;1,182984285;0,106799098;3,470242201;2,28074604;11,71190402;-0,564740414;0,078666422;2,920269125;0,098441882;0,240791524;0,06554314;0
1,697753365;1,326597378;0,243352575;1,133145418;0,712447935;0,860094466;0,377467423;0,537607105;12,34951782;0,006924651;0,007117228;0,035682238;0
0,56344918;0,383915443;0,00271521;2,744252988;1,061345243;-4,851115563;-0,788718221;-0,25966502;7,088108222;3,071717023;0,83903262;-0,119078393;1
0,437434846;0,175674237;2,45E-05;3,957245499;1,297962497;-2,208429119;-2,20329409;-0,827520609;16,35531044;0,479884505;0,583004847;-0,143699865;0
0,990487901;0,409069654;0,078202528;2,672831104;0,884576886;834,325525;-0,009603448;0,001197138;23,95507677;0,380452342;0,772213247;0,009151244;0
1,059051913;0,819685176;0,000881822;4,023502972;3,019577961;16,36052595;0,055759224;0,057601941;4,686795982;0,895459749;1,120909118;0,020852708;0
1,012417347;0,508436656;0,128787132;2,436444243;1,030477906;32,11952163;0,012265048;0,030193673;11,91814059;0,335877594;0,546324305;0,046905148;0
0,681816494;0,34163148;0,048966306;6,761927146;2,418720923;40,34039012;-0,650222634;0,024189399;7,951699072;0,203415219;0,394214766;-0,071751905;0
0,769538624;0,728059526;0,06308703;3,142768909;2,704175811;6,270675052;-0,302053848;0,137538811;5,841773083;0,105983496;0,138481951;-0,018604868;0
1,722826087;1,429469032;0,224901737;2,024008627;1,398826863;1,370364878;0,41955836;0,421875978;6,278367256;-0,73956708;0,036689465;0,024280981;0
1,007224911;0,289212274;0,000248205;15,05600442;3,787438577;0,953699022;-0,060952483;0,511849568;3,706360555;0,436102536;0,438243693;0,137090404;0
0,34354969;0,281923878;0,006512873;7,758375749;5,722735492;-4,995035066;-1,91267778;-0,250310694;7,536225919;0,816923377;0,827464916;-0,292139282;0
1,018065998;1,016006863;0,012134134;14,0755535;13,88140821;14,14312374;0,016650918;0,066036573;1,566787153;0,674731596;0,90460613;0,023791088;0
2,217976353;1,145896202;0,241617952;8,541663378;3,874015426;1,279514517;0,211250998;0,438689902;1,378127674;0,205081853;0,269210396;0,063492168;0
7,31537441;2,438089623;0,113477791;6,078307478;1,982093414;0,090376212;0,863301597;0,917114652;0,758982901;0,009698391;0,011847668;0,045537607;0
1,988343036;1,000558503;0,064063182;2,782229982;1,40869737;2,308647287;0,275418632;0,302238321;4,748246934;0,155453821;0,195233752;0,042135922;0
3,355358654;0,804997051;0,449567871;7,278949953;0,865507569;8,894862131;0,057539811;0,10106255;4,591879844;0,023804801;0,029756001;0,027396756;0
1,055486016;0,740828352;0,187201328;2,560650796;1,539051092;1,831765314;0,047554201;0,353136609;8,401876065;0,133805914;0,1672586;0,068438135;0
5,45604314;2,507308812;0,794625349;12,43577934;3,879484945;0,143047387;0,77801889;0,874854368;0,587195977;0,084017026;0,112311034;0,057142047;0
2,05976123;1,724914479;0,897900602;7,324234053;3,152943632;0,299915834;0,417932245;0,769280575;1,707107204;0,091936983;0,124657393;0,08360231;0
1,093495366;1,086381684;0,007025491;4,434431648;4,381893288;6,833273908;0,08490633;0,127660543;2,326947975;0,080110621;0,158549338;0,000138088;0
3,65310095;3,500148247;1,97679605;6,619889022;3,517723869;0,996371037;-0,235311347;0,50090889;1,261561563;0,157943872;0,207303467;0,112903794;0
1,060074228;0,698653373;0,437225062;2,746839517;0,82849695;78,00015434;0,012658203;0,012658203;13,44400951;0,460564902;0,591757987;0,022627763;0
1,987543328;0,617528738;0,130040229;20,61481365;4,505060431;0,269076205;0,451653831;0,787974746;1,355316575;0,125114001;0,16760991;0,097333854;0
0,800015447;0,368688402;0,021072938;9,613563765;4,032675414;19,30582558;-1,497041952;0,049246951;3,942912485;-0,772878767;-0,772878767;0,022281883;0
1,790600847;0,874596043;0,349463786;5,253816535;1,892659222;2,793939955;0,140219319;0,263578236;3,609524248;0,28314429;0,381718892;0,108562646;0
0,675978093;0,05651038;0,013899022;61,4410148;3,44660079;1,251914217;-0,691530479;0,444066649;5,455628045;0,046600815;0,046670423;0,075187877;0
0,613722442;0,351305311;0,048737277;3,832448196;2,001190038;1,547501658;-0,640781404;0,392541452;9,611472149;-0,162150075;-0,154919238;-0,050587473;0
0,871628486;0,502366514;0,028033556;8,079191771;4,313269161;5,072619689;-0,224366978;0,164673576;4,072125992;0,155064444;0,212475031;0,032516711;0
1,886724432;1,469656746;1,281547481;14,15544685;1,606688299;0,520146729;0,464871691;0,657831235;5,125587667;0,223589783;0,285923934;0,246936752;0
2,344757358;0,96902364;0,032238252;4,616679087;1,923841304;0,689911708;0,573516638;0,591746891;2,997160294;0,25264645;0,259178791;0,113180662;0
0,725323592;0,239500683;0,032992453;4,554333297;1,469501461;1,407514255;-0,422494055;0,41536618;11,59745468;0,000944193;0,007626428;0,085794749;0
1,362259054;0,591398569;0,382076654;4,735906406;1,116028714;2,602983869;0,22598887;0,277547732;10,17979868;0,411926782;0,500061491;0,131532407;0
1,695135969;1,425786261;1,015313652;8,07976609;2,034390413;0,315277443;0,410076821;0,760295864;3,164332764;0,007168765;0,011447035;-0,044590144;0
0,603536083;0,598435806;6,84E-05;5,884196698;5,578178833;3,222448596;-0,656901764;0,236829408;4,515214492;0,723927679;0,911046567;0,135622678;0
1,261974828;0,813885493;0,239923043;3,023740617;1,218561632;13,75125735;-0,031821997;0,067790946;7,515483193;-2,563067684;-2,563067684;0,133861212;0
1,049052247;0,862158701;0,112333005;3,878323725;2,635617506;18,73963217;0,046760042;0,050659505;5,305059889;-0,73956708;0,184055036;0,016110445;0
18,00712164;12,65103985;2,466183153;3,235653069;1,829901786;0,055608718;0,934717467;0,94732071;0,399059075;0,339265674;0,424865401;0,469324775;0
2,787501756;1,496562023;0,662218362;1,955770208;0,6463534;0,775619311;0,512655892;0,563183782;7,30415577;-0,73956708;0,010973977;0,096086378;0
2,290023527;2,209683351;0,489633005;2,878137933;2,1247837;6,694865209;-0,042071943;0,129956792;3,021520053;0,021402517;0,042653947;0,043911446;0
1,239749366;0,85558316;0,439043683;4,411918693;1,527766323;3,171118838;0,193375081;0,239743829;4,532672542;0,246281726;0,316236254;0,020798804;0
1,470766623;0,363272991;0,099305197;7,659460136;1,095058066;11,45537106;0,040297311;0,080286649;5,735860363;0,086606839;0,146971895;0,011143757;0
1,015027975;0,875627084;0,653804365;1,5049202;0,621390542;28,83665244;0,014805479;0,033515824;19,88491862;0,006631589;0,057341408;0,013305829;0
0,468418891;0,468407286;0,03633713;0,405760892;0,379652558;18,78481879;-7,620726222;0,050543804;96,23867688;0,142991224;0,176154231;0,215626835;0
0,691179917;0,660300292;0,409051703;2,355913337;0,96516201;39,6956057;-0,824110679;0,024572678;25,51377232;0,564150389;0,895345988;0,044213666;0
1,6456194;1,061222242;0,098117831;5,736275191;2,693375461;0,425624908;0,392326075;0,701446779;2,419270297;0,299147182;0,396915815;0,21157685;0
0,889350127;0,521687406;0,000866445;1,72726358;1,079404402;16,40063197;-0,28403946;0,057469177;11,39800155;0,038002293;0,052151785;0,093778839;0
1,209533818;1,170513655;0,060416166;3,159794693;2,931756982;4,630901218;0,173235187;0,177591466;3,074418099;-1,009887155;-0,962124966;0,019634926;1
1,02285991;0,998394302;0,264500374;1,066692151;0,807584088;43,7004484;0,022349013;0,02237114;21,7117063;1,114734646;1,424715537;0,054948078;0
1,0822929;0,829345172;0,383310713;1,110876899;0,701577215;8,482148699;0,076035701;0,105461329;16,64375825;0,175813839;0,36642197;0,035674998;0
1,116929883;0,542634873;3,84E-05;0,751638604;0,338252756;12,83159833;0,054932638;0,072298224;32,60303439;-0,350651712;-0,41059812;-0,044261577;0
1,003744771;0,969350338;0,151599441;0,278196222;0,223214129;265,5472508;0,0037308;0,00375168;55,81766406;0,172916774;0,222055553;0,235849629;0
0,996894066;0,065670648;0,001817946;5,980899071;0,361886355;-153,8111168;-0,008203708;-0,006544027;38,91382513;-0,006700046;-0,200541809;0,010459977;1
3,380428494;1,361755398;0,053112102;4,183551308;1,512760951;0,415521603;0,703098035;0,706453365;2,450076628;0,129674766;0,177536968;0,121124924;0
0,371726619;0,311257885;0,036223604;3,222627142;2,630392581;23,82582321;-1,752254891;0,040280638;12,22374659;0,002998127;0,00560893;-0,055076366;0
1,008023738;0,346641906;0,024727549;1,758279225;0,991405124;74,95241921;0,007832247;0,013166138;13,24381692;0,681842528;0,820121407;0,015093372;0
0,896234077;0,888325049;0,563917467;2,533395688;1,081695899;102,5349896;-0,312176352;0,009658571;15,17973988;0,095147434;0,33828651;0,041850845;0
0,998442193;0,567107149;0,237366408;1,198247565;0,350479202;2,082307892;-0,071467249;0,324432239;43,38840348;0,006983152;0,013282772;0,077406346;0
1,816562948;1,757836906;0,248249488;4,931808505;4,363348037;50,11126597;0,015929131;0,019565158;1,689592451;0,575377468;0,802439024;0,017939001;0
1,007305107;0,980028994;0,378055086;2,980712604;1,955971438;136,9061113;0,007251304;0,007251304;5,41827359;0,54034369;0,684647775;0,003365607;0
21,89530753;21,77008787;14,4030286;2,850117448;0,959035078;0,023575758;0,954328114;0,976967256;0,529013839;0,026520855;0,033488243;0,028923181;0
3,341539936;2,807654278;0,955341278;2,845583188;1,453422733;2,091852206;0,307663903;0,323430725;2,839343705;0,127363526;0,195215153;0,05170606;0
2,214288219;0,361414092;0,037085841;11,34584723;2,132622576;1,113660451;0,424618511;0,473112888;2,646074845;0,320441626;0,397581655;0,133338268;0
0,802230172;0,123962369;0,026884368;6,324791736;1,738965523;-7,32952634;-0,38854337;-0,157989467;10,88158498;0,036279879;0,013389785;0,002589472;0
6,002102554;5,961836835;0,866777836;1,635579686;1,446919411;0,191396725;0,832534079;0,839350973;1,440381755;0,010191632;0,017179284;0,020445577;0
0,876552337;0,650816644;0,051320427;0,926199345;0,662347531;1467,709188;-0,140833192;0,00068087;22,99101003;-178,0334093;-261,6127563;-0,009911765;0
1,146331147;0,572100755;0,264451997;2,471786252;1,277983541;4,663057159;0,127651724;0,176583067;7,186280646;0,132520874;0,189303475;0,038542319;0
1,108787841;0,666091229;0,182186283;9,611560952;4,158881256;17,82237788;0,003170201;0,05312825;2,77941398;0,114616455;0,166329082;0,025967311;0
1,009267602;0,993180395;0,002330304;4,125288903;3,956767748;96,22612307;0,009179911;0,010285302;3,781679684;0,043461134;0,454007802;-0,004356367;0
1,006048985;0,037698304;0,026641492;19,60681503;1,161388771;117,758507;0,005874319;0,008420449;10,85501789;-0,73956708;0,167995162;-0,006773045;0
1,623961529;1,053527538;0,001899824;2,22508037;1,381026537;127,2324547;0,00677306;0,00766792;6,632017587;0,194982534;0,245792315;0,079281644;0
1,402179941;0,874749221;0,165997923;11,15545423;4,705994038;2,228780953;0,283494007;0,309714414;1,946390407;0,639975757;0,809966349;0,059845497;0
1,134502933;1,13047457;0,21491795;4,896649614;4,185070754;7,311583195;0,118556708;0,120314022;3,313098353;0,40403771;0,505281956;0,016411912;0
1,356600113;1,111312754;0,45127846;1,61013262;0,613561805;4400,630597;0,000191591;0,000227189;17,64382533;4,485074627;5,791044776;-0,060830188;0
1,001080698;0,821743325;0,145693453;3,108015237;2,171079087;925,3277311;0,001079532;0,001079532;6,401242752;0,718020542;0,906629318;0,018576143;1
1,688997164;1,680556826;0,814654905;1,883222531;0,856129394;1,387404096;0,407878528;0,418864275;4,677674419;0,572614732;1,166867278;0,441819665;0
1,07330045;0,939635771;0,08875578;0,78133851;0,591481711;12,87936801;-0,04395239;0,072049663;19,09124088;0,414290706;-0,930425114;-0,004104591;1
1,185839669;0,88933956;0,214032326;3,066186648;1,63500841;4,183077689;0,156715679;0,192935561;5,576908539;0,138999122;0,224420101;0,011757664;0
1,400547904;1,389175538;1,188009991;13,46284037;2,499394925;0,453774208;-0,127852086;0,687864728;3,457886651;0,279327823;0,402551562;0,582924733;0
6,592034462;6,044287783;3,634871718;3,53106545;1,325131938;0,070643828;0,835871558;0,934017433;1,334491363;0,109602387;0,13821896;0,060384721;0
0,924164882;0,719523428;0,26891109;3,199782142;1,685316804;8,734582916;-0,440078319;0,102726538;10,48287749;0,020299757;0,01693733;-0,019513833;1
1,064629657;1,063321692;0,015412414;6,329357053;6,166844074;-3,885404819;-18,94546191;-0,34657182;2,075793235;-0,168381836;-0,211904615;0,464045214;0
0,581280275;0,339329336;0,026216023;16,2368734;10,35307751;1,682816548;-1,776546705;0,372742594;1,864101455;0,017515559;0,049650123;0,038699101;0
1,032664737;0,466332039;0,031711585;6,207375472;2,872907569;20,10170216;0,030672497;0,047389542;4,674988743;0,352618871;0,441014433;-0,061350284;0
1,693332785;0,460705815;0,21470824;1,196129982;0,11794381;9996,803844;-0,851670815;0,000100022;42,30051949;0,038007864;2,985583224;0,003632298;0
0,930050166;0,703016767;0,21018509;4,322449867;2,195501763;71,45733415;-0,075210818;0,013801225;8,47509207;1,069686411;1,792307167;0,044231546;0
2,719244145;0,474071209;0,220495904;3,784403322;0,999936259;1,116333094;-0,28232477;0,47251541;3,074777566;-0,125543814;-0,126100043;0,645598728;0
1,038722717;0,898728543;0,160748632;4,968208008;3,361008394;24,2231969;0,037279166;0,039646045;3,757869203;0,331066739;0,418505926;0,013419189;0
1,306879974;0,613398733;0,002389851;0,574902555;0,273111213;-35,38139227;-0,044367327;-0,0290855;34,62944023;1,161753578;1,161753578;0,046380952;1
1,328133166;1,298132013;0,299422649;2,347727299;1,823394818;2,594577216;0,247063453;0,278196834;2,404473518;0,461769811;0,71659303;-0,004649253;0
1,823908925;1,18999902;0,045709199;6,125015991;3,656864888;3,099115827;-1,197220307;0,243955048;2,116515399;0,184665909;0,225944171;0,125142061;0
6,372968667;6,212214551;1,442804036;2,299881584;1,46685503;0,017924251;0,843031702;0,982391371;1,189188051;-0,050519045;-0,032554195;0,331226449;0
0,842685702;0,652475271;0,044423373;7,068910011;5,255282747;-7,204733285;-0,18668262;-0,161167282;3,34250799;-0,422772274;-0,632914437;0,14220572;0
1,710723446;1,697715125;0,084988742;1,069752346;1,036827474;1,405770056;0,415451982;0,415666372;5,810866671;-0,194570136;-0,169617201;0,096441994;1
1,064875411;0,510466228;0,261200727;7,347538363;1,457295176;22,80827378;0,026508752;0,042002205;7,042884657;0,252061572;0,334661902;0,008740199;0
1,613736447;1,232802751;0,983234449;26,84940667;4,142386188;1,769276714;0,349942808;0,36110512;1,907835584;0,104338845;0,161946525;0,040969968;0
0,982858115;0,920322934;0,176848331;1,340836464;1,090439793;59,94222775;-0,017442399;0,016408992;11,64672694;0,114785933;0,187365355;0,058652356;0
1,238115507;1,192995917;0,46243649;1,752310353;1,401389788;12,43366948;0,024442941;0,074439825;5,04922748;0,185232389;0,184916087;0,012134517;0
1,05259183;1,052404312;0,023464656;2,686347934;2,58617585;18,52237712;0,049964125;0,05122327;7,606673043;1,155402805;0,418433841;0,016055018;0
1,103577447;0,98658598;0,308006212;4,324044982;3,485356773;9,268552803;0,093856075;0,097384706;2,69151087;0,007887875;0,041968709;0,024472222;0
0,088537869;0,088537869;0,067912957;401,7875254;80,37788486;0,054462564;-10,29463175;0,948350406;2,886981983;1,96E-05;3,14E-05;0,03058341;0
3,431772774;2,898672532;0,855803589;3,927195988;2,043358754;0,318503298;0,708451473;0,758435722;1,468982303;0,074718917;0,102581038;0,044448233;0
1,257558247;0,961183368;0,759518963;9,282813129;1,462430067;2,9244079;0,204808967;0,254815692;7,332547101;0,789904238;0,997612262;0,067047213;0
1,051889099;0,794715733;0,041975874;1,927063903;1,405584588;15,25154039;0,049329439;0,061532629;12,80280016;0,049048145;0,070464879;0,168118398;0
1,30320653;0,652897784;0,01380726;20,09067225;8,08542875;3,353036997;-0,401567355;0,229724673;0,888779723;0,00146914;0,016088375;-0,032196033;0
4,697579694;4,58331988;3,172091348;3,012578035;1,358141551;0,130040404;0,78712442;0,884924111;1,976761408;0,115878019;0,13440216;0,190478723;0
1,686115154;1,599842178;1,405802517;3,745344005;0,461770089;0,494409028;0,269676441;0,669160839;20,89150967;0,021206041;0,034815321;-0,005419331;0
1,576706121;1,575202112;0,04017331;2,488572825;1,767216641;0,703157997;0,360569472;0,587144588;4,01027884;-0,132562706;-0,15371559;-0,059809003;0
1,037202635;1,012026861;0,228467695;2,529707248;1,892166378;17,72829121;0,033416697;0,053395262;11,07618881;0,362466994;0,475971332;0,031359585;0
1,081838678;0,775015306;0,160137039;2,248233397;1,13965053;11,40100982;0,063638097;0,080638594;10,71527141;0,248172091;0,259129015;0,116538823;0
1,02399939;1,022161965;0,000503906;2,700249297;2,411681293;30,22483543;0,023432084;0,032025789;4,940767326;0,226780371;0,325703172;0,003264549;0
1,443991606;1,417390977;0,424268865;9,617284953;6,659015027;26,81206862;0,029665851;0,035955614;1,136611896;0,136020691;0,210045452;0,007107551;0
2,239373859;2,221311428;0,003344895;1,095479944;1,081144721;2,570906319;-0,591410285;0,280041113;6,69320351;0,247338955;0,254101603;0,044502274;0
1,410690767;0,584686676;0,066252865;2,757923254;0,937610346;1,956860817;0,291127422;0,338196507;10,37676126;0,441354165;0,3114282;-0,092532372;0
6,99003734;5,313379431;0,260666204;3,139081352;1,914560541;0,156775254;0,856939248;0,864472158;0,938458593;0,163780576;0,209569378;0,105058605;0
2,135655839;0,747455164;0,128631603;22,80663779;5,378608759;12,29146997;-0,215345332;0,075236223;0,909064843;-4,92182091;-3,231562191;-0,007896565;0
1,936689183;1,206070304;0,187456326;5,971128129;3,493417313;7,793289878;0,065320327;0,113723079;1,909150231;2,629133875;3,259270563;0,133023229;0
0,757423977;0,714361535;0,001664107;2,446621592;2,197049539;-4,128873811;-0,320264516;-0,319603813;2,523208764;1,087369652;1,086862021;-0,056231501;1
0,602860663;0,590021491;0,017615655;3,02266476;2,818140147;1,71397861;-1,462611237;0,368462742;5,939531355;-0,278476986;-0,35157292;-0,017365026;0
6,852925385;4,001043981;0,69435206;4,375308909;2,5462876;0,164947591;0,854070388;0,858407715;0,620850257;0,210069936;0,289183478;0,092401218;0
1,108509875;0,574209836;0,272989846;4,9181654;1,420043668;9,213551165;0,097888055;0,097909139;8,419690498;0,022935386;0,028664458;0,008334533;0
1,004608767;0,992055291;0,637380098;6,93958579;2,385084396;11,21355456;0,004587623;0,081876246;6,92333761;0,718063635;0,897575639;0,048163363;0
1,140423135;1,087671666;0,120523106;3,228942647;2,844300756;4,135877315;0,123132485;0,194708701;3,878584961;1,501040295;1,956806334;0,099098534;1
18,39934049;18,31897846;0,114586403;4,68489201;4,42341183;0,001520499;0,945648701;0,998481809;0,268662962;0,059906155;0,060263499;0,891887961;0
1,00780904;0,4183148;0,046943802;30,25538234;19,51930111;120,5307346;0,007746063;0,008228371;0,685255272;2,410794603;3,501049475;0,005877952;0
1,019338774;1,017032846;0,227690742;2,971927355;2,352986277;36,12330008;0,018625135;0,02693726;7,676862997;0,857875376;1,122004236;0,038066403;0
0,863111678;0,461711534;0,089588961;3,361375896;1,726644008;14,71077381;-0,1587088;0,063650589;11,94937229;-1,424345238;-1,734791667;-0,0544538;0
1,081252061;1,046299609;0,141452024;3,266050871;2,235518643;18,39147963;0,013344847;0,051569041;6,942776309;0,134510665;0,521120404;0,065824308;0
1,004054204;1,000701601;0,404660506;0,914654335;0,588370462;187,8388066;0,004037834;0,005295522;24,38392221;0,978321528;1,228375188;0,009259754;1
1,00713719;0,684136639;0,012533529;9,48590021;4,49269351;110,6967213;0,007086612;0,008952814;2,795020103;0,450150552;0,56273001;0,052374025;1
8,332235036;8,163851254;1,904308769;1,355056979;0,848474042;2,673671794;-1,519483253;0,272207224;1,743150134;-0,343930102;-0,436321786;0,474823998;0
1,006812984;0,192335146;0,003706721;3,331779394;0,584571254;1,664293256;-0,952714963;0,375334058;17,32662859;0,000351193;0,020040427;0,232895859;0
1,533413707;1,389259822;0,046007709;2,151916903;1,844298659;1,091788695;0,325872427;0,478059759;2,955154013;-0,30337948;-0,368450955;-0,211868796;1
0,999334364;0,66672947;0,056250724;2,820008125;1,577693265;77,01558464;-0,000667824;0,012817952;8,381175945;0,501804912;0,80779469;0,026892755;0
0,071772744;0,069853646;0,043138365;3,283109751;1,402199832;9,251094009;-12,93928048;0,097550564;76,62338593;0,172987274;0,217522257;0,081402845;0
2,404921618;1,148973006;0,109444146;5,63305418;1,894781629;5,511732666;0,140231469;0,153568958;2,429551623;-0,581974091;-0,59341479;0,07652204;0
1,282999062;1,14001957;0,405267237;6,133762669;3,514452755;3,207535105;0,220563519;0,237668474;3,384340522;0,184893251;0,233034922;0,021477134;0
0,875979751;0,62773053;0,036580357;4,981608758;3,174547783;124,0958358;-0,1415789;0,007993871;4,875929399;-3,590755131;0,350547918;0,026122537;0
1,674549183;1,673670879;0,473350926;3,599086057;2,526460619;3,836798913;0,206311816;0,20674831;2,668823507;0,397430528;0,497130568;0,052699001;0
2,096330555;1,029557952;0,216456216;3,646874301;1,91712585;0,791293333;0,507084822;0,55825586;3,355079306;0,376562709;0,59655107;0,214870164;0
1,147925898;0,827341252;0,225421368;8,117974175;4,289745895;6,119254873;0,128854566;0,140464318;2,812899566;1,620214479;1,886739251;0,037045103;0
1,832246674;1,174526401;0,011938838;4,011378322;2,748257038;1,710275239;0,362123649;0,368966216;2,781265919;0,263784328;0,388995379;0,101296035;0
1,067015955;0,878827023;0,270867914;1,057509332;0,562905003;13,97331384;0,062806186;0,066785483;29,50547132;0,188738587;0,241269407;0,042367548;0
1,313180429;1,312707468;0,037785784;1,712203145;1,320296147;2,915773614;0,238434441;0,255377378;8,917208949;-0,348613818;-0,426958402;3,36E-05;0
4,215707045;4,20991647;2,970085483;3,38787835;0,958644888;30,87335013;-0,006385668;0,031374173;3,263808322;0,126649872;-0,273238163;-0,141620204;0
1,020802668;0,906944701;0,005780172;1,888091755;1,687694616;33,775449;0,020379206;0,028755933;7,281730251;344,0967742;0,433135577;0,004890773;0
7,538076855;6,276649613;4,113733614;3,335109089;0,941887019;1,153754162;-0,310883094;0,464305545;2,102629804;0,005499378;0,011020744;0,555863339;0
1,592470482;1,042983356;0,746826259;14,49798006;2,472666169;7,318862366;0,009320066;0,120208744;3,640140198;0,056303495;0,038181722;0,004995904;0
4,125087603;4,122215203;3,499309045;10,42851976;1,403266623;0,486784869;0,428837892;0,672592725;2,647496747;0,33329196;0,440217846;0,641385316;0
0,334597623;0,109333021;0,089040237;112,848186;10,17106827;-1,751275146;-2,02353011;-1,331070255;4,763667425;0,46371488;0,478636398;0,134487634;1
5,85741556;2,909738886;0,003559923;0,888364618;0,513591034;4,763443716;-0,152588612;0,173507377;6,237786118;0,063800213;0,101265977;0,385372995;0
0,843973583;0,826206627;0,022579621;2,630489312;2,458794686;-9,463993958;-0,184871209;-0,118147532;10,18257451;1,298991954;1,608850458;-0,095840905;0
0,489199082;0,436081754;0,139079886;6,338444404;2,717563445;1,286935747;-5,366975698;0,43726633;5,757859881;0,267053669;0,321658171;0,410928514;0
1,236557569;0,794436874;0,026691267;6,794182489;4,241565202;7,143480077;0,085444657;0,122797623;2,423621648;0,456190592;0,574042161;0,043549637;0
1,485776919;1,481928149;0,18009767;3,487848937;3,149401605;2,051035142;0,326903156;0,327757615;2,09112479;0,021907851;0,043195066;-0,002365077;0
1,26106198;0,934569226;0,77648227;6,72621639;1,347697936;3,728837725;0,207017564;0,211468453;7,365070233;-0,73956708;0,22698193;0,038212216;0
1,511296993;1,391774563;0,454327222;7,109363966;2,690913328;1,834364533;0,338316688;0,352812769;2,35142412;-0,73956708;0,012369327;0,022679072;1
1,230471495;0,527958916;0,014285959;0,807280048;0,39769756;23,19428492;0,036910618;0,041332075;21,17085808;0,039676233;0,063246029;0,060681205;1
1,047750292;0,445451771;0,098202009;1,517005835;0,543545453;12,52560101;0,045381496;0,073933868;22,86231673;0,040681476;0,100013703;0,052301207;0
1,109370989;1,088847503;0,084179406;1,61233161;1,480791941;5,579897402;0,089890689;0,151978054;10,16358941;0,514217564;0,640641841;0,124453599;0
1,276226287;0,971435583;0,00011745;1,982488326;1,551251571;8,363459345;0,066175585;0,106798136;6,199699217;0,667489425;0,655736783;-0,044853098;0
1,208448659;0,537303719;0,246814283;12,02416;2,703154043;3,263960179;-3,888446057;0,234523766;3,752030709;2,336539481;2,325179802;0,085126984;0
1,110488329;0,603766487;0,09985694;2,851450294;1,634016512;5,400197564;0,099495264;0,156245177;10,24621956;0,238465338;0,528247614;0,018762267;0
14,26563366;14,23618765;8,99116311;2,481999866;0,788342867;0,073624471;0,929886817;0,931424373;1,312272546;0,381796315;0,477523387;0,611828238;1
1,266750821;0,997464197;0,074608459;2,049097973;1,593222471;-6,099846696;-0,217564839;-0,196084326;7,312436948;0,033497241;-0,019395;0,108623673;0
1,379756437;0,823811708;0,29468672;7,09015973;2,384770616;37,43846772;0,025966627;0,026015605;4,015515484;0,415387774;0,520248422;0,023119501;1
1,195947734;1,190016064;0,111032786;1,070340326;0,956668938;4,106475855;0,163843058;0,195829772;12,97307397;0,392579031;0,493157986;0,130210544;0
0,601888232;0,378337445;0,121168818;4,288283557;2,001497322;-4,163430947;-0,661558644;-0,316112686;12,90539547;1,000585804;1,196287702;-0,045398325;0
1,021283206;0,359161768;0,097765831;1,983702206;0,888675849;30,59707439;0,020839671;0,0316485;13,49926861;0,262393989;0,388183733;-0,036893882;0
1,273440159;0,794168035;0,060426655;3,266677991;1,538918931;1,495691101;0,202968931;0,400690614;5,408843599;0,001815982;0,004428677;0,005120794;0
1,194322596;0,357476371;0,249410614;29,64477246;3,478037782;0,904834358;0,161388432;0,524980031;3,124522425;0,298025086;0,391847114;0,14231895;0
1,216347679;0,558640208;0,013614439;2,953445927;1,578721713;63,04710166;0,012346305;0,015613509;7,202177912;0,23377449;0,44859273;0,015077901;0
0,978802915;0,424853003;0,145784404;1,584124431;0,475952841;67,72039742;-0,02187383;0,01455172;27,06004479;0,530396516;0,790309409;0,098210049;0
1,054434231;0,727004049;0,009069656;1,29861554;0,945878424;18,29256973;0,051624112;0,051833427;12,07468901;-0,73956708;0,08618267;0,050396969;1
1,717100589;1,425770069;0,082799239;1,971605372;1,600385197;3,630435672;-0,341523649;0,2159624;4,344307653;0,456535086;0,564666741;0,215733232;0
1,039544263;0,483780402;0,030085929;12,24228369;5,138675779;25,07455951;0,038039999;0,038351559;2,701550825;0,030780456;0,218976327;0,006330417;0
1,324212133;0,760581254;0,377229658;2,668224478;0,835182669;29,8160318;-0,210715771;0,032450641;11,88408125;0,000703292;0,070541862;0,070169464;0
1,006418877;0,878875602;0,011670686;0,943285032;0,869800324;155,790483;0,006377938;0,006377938;11,04700431;-0,73956708;0,329782197;0,002560056;1
4,754974201;3,703201472;0,778775535;3,319877444;1,999075021;23,63467106;-0,636890914;0,040593195;1,666789607;0,310011179;0,394300898;0,071465094;0
0,619446616;0,521896354;0,043092891;2,754424906;2,077063022;-7,294296176;-1,554067289;-0,158873998;10,19619997;0,511231815;0,603523616;-0,137278808;0
1,00346949;0,842766475;0,003578581;2,085057196;1,808774211;167,2636038;0,003459435;0,005943067;6,554555108;-0,73956708;0,539263604;0,031706679;0
1,003225655;0,983645925;0,310696955;2,511746503;1,543891918;313,5949175;0,003178691;0,003178691;11,18083218;0,280408341;0,350781929;0,008838255;0
